outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max
,0,0,0,0,1.315850242,1,2,0.3125,0.3125,1,0.222222222,15.10441257,4.46E+11,64605263157,0,1,4.59E+12,9.05E+12,2,1,157894738,0.454545455,3.75E+11,6105263156,0,6,5,-3.218875825,1,2.2,11,6,11,0.545454545,0.272727273,12.61950592,1,1.4,3
,0,1,0,0,0.203866818,1,1.588235294,0.205882353,0.205882353,1,0.52,61.26170176,3.84E+11,2631578946,0,1,6.28E+12,6.24E+12,3,0,1894736842,0.074074074,3.79E+11,2631578946,7,12,8,-0.711496319,1,1.588235294,27,18,27,0.666666667,0.37037037,48.45987428,1,1.294117647,3
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,2.19E+12,7.32E+13,1,1,13052631578,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,7.928926086,2,3.613636364,0.228717949,0.228717949,1,0.143369176,4091.539528,18210526315,2421052631,0,0.192819149,6.51E+13,7.93E+12,31,0,368421054,0.363143631,15815789473,0,259,278,215,-4.233080691,2,4.272727273,752,416,752,0.553191489,0.319148936,3043.164823,1,1.022727273,5
,0,0,1,0,28.32395347,1,7.671052632,0.098765432,0.098765432,1,0.201044386,3892.479065,17684210526,3105263156,0,0.0456621,9.53E+12,6.69E+13,25,0,473684208,0.207459207,14894736842,52631578,267,293,316,-2.060630051,1,11.52631579,876,285,876,0.325342466,0.439497717,2824.934897,1,1.526315789,8
,0,1,0,0,0.159957042,1,1.076923077,0.045454545,0.045454545,1,0.692307692,33.8104551,8.60E+11,1000000000,0,0.238095238,6.53E+13,6.19E+12,8,1,2894736843,0,1.88E+11,894736840,11,5,5,-1.501807248,1,1.615384615,21,2,21,0.095238095,0.952380952,2.995732274,1,1,1
,0,1,0,0,0.453415248,1,1.777777778,0.268656716,0.268656716,1,0.333333333,139.9807765,2.28E+11,5157894737,0,1,7.32E+12,5.18E+12,3,0,1105263157,0.104166667,1.86E+11,368421054,16,19,14,-0.354171814,1,1.814814815,49,31,49,0.632653061,0.204081633,123.307748,1,1.222222222,3
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,9.98E+12,3.66E+12,1,1,0,1,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,1,0,0.595894843,1,1.826086957,0.284552846,0.284552846,1,0.37804878,302.8950973,88657894736,1578947368,0,1,6.41E+12,6.23E+12,6,0,710526315,0.220930233,86736842108,52631578,35,25,28,-0.857209681,1,1.913043478,88,5,88,0.056818182,0.125,50.60405463,1,1,1
,0,0,0,0,0,1,1,0.25,0.25,1,0.5,0.693147181,2.74E+12,1157894738,0,0.333333333,1.05E+13,6.68E+13,2,1,131578946,0.5,1.37E+12,1157894738,3,0,0,-1.791759469,1.5,1.5,3,2,3,0.666666667,0.333333333,0.693147181,1,1,1
,0,0,0,0.693147181,85.87958701,3,19.2987013,0.339424834,0.339424834,1,0.235524841,52834.26077,2157894736,1526315788,20,0.530139779,5.65E+12,9.86E+12,190,0,3052631580,0.044580096,2157894736,0,1909,2139,2820,-95.76738811,3,22.2987013,6868,21,6868,0.003057659,0.994612697,317.0213936,1,1.123376623,6
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,9.62E+12,-1,0,1,3.79E+12,7.70E+12,1,1,12710526315,0,9.62E+12,9.62E+12,1,0,1,0,1,1,2,2,2,1,0,0,1,1,1
,0,0,0,0,0.587703207,1,1.857142857,0.305343511,0.305343511,1,0.085365854,318.1526396,1.85E+11,2631578948,3,0.186813187,1.31E+13,1.14E+13,4,0,4605263158,0.023255814,1.59E+11,0,29,19,43,-4.721308419,1,1.857142857,91,5,91,0.054945055,0.593406593,76.26355195,1,1,1
,0,0,1,0,0.276514358,1.5,1.642857143,0,0,1,0.692307692,50.30042391,6.97E+11,88368421052,0,0,6.57E+12,6.85E+13,3,0,631578948,0.275862069,4.59E+11,3052631578,6,8,15,-2.072472872,2,2.071428571,29,17,29,0.586206897,0.310344828,57.28514023,1,1.142857143,2
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.24E+12,4.39E+12,1,1,10578947370,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0.183102048,1,1.166666667,0.285714286,0.285714286,1,0.571428571,12.1086803,2.73E+12,736842106,0,0.5,8.15E+12,8.47E+12,3,1,526315789,0.25,1.14E+12,368421052,2,3,5,-0.510825624,1,1.666666667,10,6,10,0.6,0.4,11.01006801,1,1.166666667,2
,0,0,1,0,1.027036821,1,2.083333333,0.161764706,0.161764706,1,0.433333333,407.9874865,76315789474,1605263158,0,1,6.20E+12,6.69E+12,8,0,1236842105,0.094339623,58631578946,368421052,43,40,31,-1.04134894,1,2.375,114,17,114,0.149122807,0.48245614,171.3277233,1,1.416666667,4
,0,0,0,0,0,1,1.142857143,0.157894737,0.157894737,1,0.75,27.89927138,4.91E+11,-1,0,0.8125,4.16E+12,6.97E+12,4,1,763157894,0.125,4.91E+11,12842105262,1,8,7,-2.975529566,1,1.142857143,16,10,16,0.625,0.3125,24.02807037,1,1,1
,0,1,0,0,0,1,1,0.333333333,0.333333333,0,0,0,1.74E+12,-1,0,1,7.24E+12,5.87E+12,1,1,1000000000,0,1.74E+12,1.74E+12,0,2,0,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,1,7.74E+12,5.57E+12,1,1,1.89E+11,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,1,0,0.043321699,1,1.1875,0.344827586,0.344827586,1,0.3125,36.39544521,4.44E+11,34157894738,0,0.157894737,9.89E+12,9.87E+12,4,0,1052631578,0.157894737,2.18E+11,1000000000,7,4,8,-0.624154309,1,1.1875,19,3,19,0.157894737,0.368421053,17.01436652,1,1,1
,0,0,0,0,0,1,1,0.363636364,0.363636364,1,0.333333333,6.579251212,2.43E+12,17631578948,0,1,6.24E+12,5.81E+12,2,1,578947368,0,1.95E+12,17631578948,3,2,2,0,1,1,7,4,7,0.571428571,0.428571429,5.886104031,1,1,1
,0,0,1,0,0.207075554,1,1.583333333,0.083333333,0.083333333,1,0.444444444,37.63773688,64947368420,2157894738,0,0.363636364,7.00E+12,1.08E+13,5,1,14315789476,0,46105263159,52631580,2,7,13,-4.11554677,2,1.833333333,22,14,22,0.636363636,0,43.30069736,1,1,1
,0,0,0,0.693147181,0.817905675,2,2.384615385,0.244444444,0.244444444,1,0.266666667,85.05446702,1.27E+11,1.60E+11,1,1,3.14E+12,5.33E+11,3,0,2552631578,0.03125,1.27E+11,6157894736,11,20,3,-6.637853588,3,2.615384615,34,19,34,0.558823529,0.411764706,61.80915598,1,1,1
,0,0,1,0,0.025672118,1,1.259259259,0,0,1,0.862068966,83.66817266,2.75E+11,-1,0,0.147058824,6.64E+12,6.77E+13,3,0,8789473686,0,2.75E+11,2473684208,7,18,9,-2.730603862,1,1.259259259,34,14,34,0.411764706,0.558823529,48.65902181,1,1,1
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.50E+13,1.23E+13,1,1,368421054,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,4.650518893,1,2.445255474,0.149882904,0.149882904,1,0.505617978,1727.649884,47210526316,3473684210,0,0.165289256,1.15E+13,1.16E+13,13,0,421052632,0.433048433,42894736844,52631578,108,131,124,-1.159100856,1,2.649635037,363,37,363,0.101928375,0.336088154,655.0880172,1,1.102189781,15
,0,1,0,0,0,1,1,0,0,1,0.5,1.098612289,3.86E+11,5973684211,0,1,6.26E+12,7.37E+12,3,1,2000000000,0.333333333,8894736844,3052631578,0,4,0,-2.48490665,2,2,4,3,4,0.75,0.25,1.791759469,1,1,1
,0,0,1,0,0,1,1,0,0,1,0.888888889,12.80182748,7.98E+11,-1,0,0.1,6.64E+12,6.65E+13,2,0,578947369,0.2,7.98E+11,51578947368,3,7,0,-3.555348061,1,1.111111111,10,6,10,0.6,0.4,11.01006801,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.03E+13,3.34E+12,1,1,578947370,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,3.17805383,323.706921,5,54.44444444,0.192670157,0.192670157,1,0.071759259,3546.078462,5263157894,3210526316,0,0.002594034,5.61E+13,1.25E+13,42,0,105263160,0.528476821,5157894736,0,33,261,477,-230.584985,5,85.66666667,771,203,771,0.263294423,0.664072633,1639.585462,1,1.555555556,4
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.58E+13,8.55E+11,1,1,368421054,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,1,0,0,0,0,1,1,0,0,1,0.5,1.791759469,4.21E+12,-1,0,0.25,3.53E+13,7.97E+12,1,1,657894737,0,4.21E+12,2.03E+11,1,2,1,0,1,1,4,3,4,0.75,0.5,1.791759469,1,1,1
,0,0,0,0,2.17868796,2,2.280898876,0,0,1,0.222222222,722.4925803,28684210527,105263156,3,1,5.63E+12,6.35E+12,29,1,26157894738,0.033980583,105263158,0,21,179,94,-71.07922055,2,3.303370787,294,3,294,0.010204082,0,186.7289243,1,1.112359551,4
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,8.24E+11,4.52E+12,1,1,210526316,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,0,0.028881133,1,1.166666667,0.292682927,0.292682927,1,0.035714286,67.88974314,4.79E+11,8263157894,0,0.172413793,7.07E+12,6.83E+13,3,0,1684210526,0.068965517,4.76E+11,4263157894,8,10,11,-0.200670695,1,1.208333333,29,16,29,0.551724138,0.206896552,56.52300018,1,1,1
,0,0,0,0,4.152777744,1,3.9,0.420289855,0.420289855,1,0.081081081,105.9386131,2.36E+11,40184210525,0,1,5.94E+12,7.68E+12,3,0,9157894738,0.025641026,2.22E+11,10315789472,10,18,12,-1.191523388,1,4,40,1,40,0.025,1,0,1,1,1
,0,1,0,0,242.8328787,2,22.87792208,0.210512216,0.210512216,1,0.152594601,110477.9171,1157894738,789473686,2,0.036986766,6.40E+13,1.21E+13,301,0,52631578,0.78576915,1157894738,0,4861,4926,4948,-0.417069483,2,38.27272727,14735,2758,14735,0.187173397,0.290532745,78034.67425,1,1.776623377,67
,0,0,0,0,11.48616635,1,3.7,0.197247706,0.197247706,1,0.533333333,714.6446734,49157894738,2894736840,0,1,7.94E+12,5.19E+12,9,0,105263156,0.582857143,44894736843,473684210,73,63,39,-5.463513966,1,4.375,175,118,175,0.674285714,0.222857143,614.6722071,1,1.3,12
,0,1,0,0,0.566855749,1,1.868852459,0.224358974,0.224358974,1,0.343434343,453.941187,63315789472,5263157893,0,0.578512397,4.52E+12,9.28E+12,11,0,1000000000,0.214876033,58421052632,421052632,30,42,49,-2.320370484,1,1.983606557,121,33,121,0.272727273,0.520661157,234.197419,1,1.016393443,2
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,5.17E+11,7.68E+13,1,1,52631580,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,1.069336057,1,2.2,0.111111111,0.111111111,1,0.545454545,426.4610313,67342105262,7263157896,1,1,6.55E+12,4.47E+12,7,0,14578947368,0.017391304,60263157896,0,53,36,31,-3.181127168,1,2.4,120,67,120,0.558333333,0.233333333,378.0169054,1,1.04,2
,0,0,0,0.693147181,46.70960656,2,11.15547025,0.309810158,0.309810158,1,0.155541821,51834.59643,2210526316,1868421052,23,0.380616359,8.94E+12,8.43E+12,210,0,2263157894,0.093230304,2210526316,0,2493,2291,2160,-12.10510225,3,13.32821497,6944,1747,6944,0.251584101,0.1453053,35987.88576,1,1.122840691,7
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,6.93E+12,6.71E+12,1,1,1105263158,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0.142857143,0.142857143,1,0.6,4.787491743,3.81E+12,2368421054,0,0.333333333,8.07E+12,4.10E+13,2,1,1421052631,0,2.38E+12,2368421054,2,2,2,0,1,1,6,4,6,0.666666667,0.5,4.094344562,1,1,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,9.20E+12,6.81E+13,1,1,7526315792,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.94E+12,1.07E+13,1,1,2842105264,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
,1,0,0,0.693147181,126.7916898,3,14.88888889,0.438047413,0.438047413,1,0.093134902,30619.43843,1263157892,2157894737,10,1,4.23E+12,7.59E+12,173,0,421052632,0.225114485,1315789474,0,976,1615,2221,-248.9253107,3,31.45098039,4812,18,4812,0.003740648,0.992103076,303.066971,1,1.104575163,12
,0,1,0,0,0,1,1,0,0,0,0,0,47578947370,-1,0,1,1.00E+13,3.38E+12,1,1,973684212,0,47578947370,47578947370,2,0,0,-0.693147181,1,1,2,2,2,1,0.5,0,1,1,1
,0,0,1,0,0.105397616,1,1.294117647,0.181818182,0.181818182,1,0.4375,53.29615619,1.01E+12,14789473684,0,0.296296296,1.24E+13,1.16E+13,4,1,2736842105,0.166666667,3.08E+11,1105263156,9,2,16,-5.761352326,1,1.588235294,27,3,27,0.111111111,0.185185185,27.00632272,1,1.117647059,2
,0,1,0,4.787491743,4.787491743,5,5,0,0,1,1,4.787491743,7.87E+11,-1,0,1,4.37E+12,9.28E+12,2,1,52631578,1,7.87E+11,1000000000,0,2,4,-1.791759469,6,6,6,1,6,0.166666667,1,0,1,1,1
,0,1,0,0,2.81459234,1,2.642105263,0.245333333,0.245333333,1,0.270833333,1241.690185,29842105264,2684210525,1,1,5.36E+12,5.58E+12,15,0,473684212,0.255474453,23447368421,263157894,94,82,107,-1.646868889,1,2.978947368,283,59,283,0.208480565,0.300353357,823.9741932,1,1.052631579,4
,0,0,1,0,0,1,1,0,0,1,1,0,-1,1210526316,0,0,6.88E+13,8.52E+12,2,1,0,1,1210526316,1210526316,0,2,0,-0.693147181,2,2,2,1,2,0.5,1,0,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,4.787491743,3.68E+12,19921052631,0,0.333333333,3.65E+13,8.62E+12,2,1,17421052632,0.25,1.14E+12,1052631578,1,3,2,-0.405465108,1.5,1.5,6,5,6,0.833333333,0,4.787491743,1,1,1
,0,0,1,0,0,1,1.125,0.4,0.4,1,0.285714286,15.0174012,8.94E+11,2815789473,0,1,3.53E+12,4.91E+12,4,1,6789473684,0,6.69E+11,1473684210,3,7,2,-1.47590652,1,1.5,12,4,12,0.333333333,0.5,12.02166892,1,1,1
,0,0,1,0,0.138629436,1,1.2,0.125,0.125,0,0,6.579251212,2.38E+12,76657894737,0,0.428571429,6.63E+12,7.73E+12,1,1,473684210,0,6.02E+11,34947368422,3,4,0,-1.791759469,1,1.4,7,4,7,0.571428571,0,5.886104031,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,4.25E+12,8.83E+12,1,1,947368420,0,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,0,0,1.791759469,434.3900015,4,83.2,0.33938294,0.33938294,1,0.013663535,9049.548731,1736842104,1052631579,2,1,7.20E+12,5.24E+12,93,1,1684210526,0.07628294,1736842104,0,466,470,520,-1.842160253,4,97.06666667,1456,909,1456,0.624313187,0.010302198,8407.903016,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.35E+11,1.02E+12,1,1,15421052632,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,5.64E+12,8.00E+12,1,1,0,1,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,4.189041939,2,3.223255814,0.27027027,0.27027027,1,0.274822695,4316.697832,8578947368,2263157894,2,1,4.95E+12,6.61E+12,47,0,684210528,0.24380704,7763157893,0,245,219,319,-10.07245721,2,3.641860465,783,321,783,0.409961686,0.340996169,2938.29878,1,1.060465116,5
,0,0,0,6.40091374,6.40091374,5.5,5.5,0.083333333,0.083333333,1,0.636363636,15.10441257,5.53E+11,-1,0,0,1.22E+13,6.51E+13,2,1,52631580,0.818181818,5.53E+11,24736842104,2,3,6,-0.916290732,5.5,5.5,11,3,11,0.272727273,0.545454545,9.62377365,1,1,1
,1,0,0,15.10441257,39.298955,11,13.18181818,0.022298456,0.022298456,1,0.87254902,2356.252867,19421052632,10263157894,2,0.142105263,6.33E+13,8.68E+12,22,0,4789473684,0.048923679,19368421052,52631578,267,181,122,-27.93468782,11,17.27272727,570,5,570,0.00877193,0.985964912,48.90985723,1,1,1
,0,0,0,0,19.10293277,1,4.380645161,0.069892473,0.069892473,1,0.557446809,5830.955065,9631578946,3815789472,2,0.103220479,8.71E+12,6.71E+13,34,0,105263158,0.537225042,9000000000,0,328,301,582,-56.45226674,1,7.812903226,1211,568,1211,0.469033856,0.146160198,5590.003043,1,1.412903226,13
,0,0,1,0,0,1,1,0.272727273,0.272727273,1,0.5,8.525161361,1.13E+12,-1,0,1,4.83E+12,5.59E+12,1,1,473684210,0.375,1.13E+12,2.25E+11,3,1,4,-0.693147181,1,1,8,8,8,1,0.125,8.525161361,1,1,1
,0,0,0,0,9.845191483,1,3.395348837,0.064333018,0.064333018,1,0.594444444,4993.782341,17447368421,3947368422,2,0.279069767,9.44E+12,1.08E+13,33,0,3157894738,0.305970149,16000000000,0,303,335,351,-1.823786829,1,4.6,989,148,989,0.149646107,0.414560162,3005.143111,1,1.065116279,13
,0,1,0,0,51.92232884,1,7.487603306,0.168034132,0.168034132,1,0.342261905,16496.48931,7052631579,2526315790,1,0.056015779,6.53E+13,1.02E+13,54,0,52631580,0.724880383,6894736842,0,820,803,912,-4.021360409,1,10.47520661,2535,105,2535,0.041420118,0.347534517,7078.072608,1,1.491735537,99
,0,0,0,0,0,1,1,0,0,1,1,0,-1,2578947368,0,0,1.27E+13,6.41E+13,2,1,289473684,0,2578947368,2578947368,2,0,0,-0.693147181,2,2,2,1,2,0.5,1,0,1,1,1
,0,0,1,1.589026915,1.589026915,3,3,0.25,0.25,1,0.5,4.787491743,9.97E+11,-1,0,0,5.69E+12,7.16E+13,1,1,105263158,0.5,9.97E+11,1.44E+11,0,3,3,-1.504077397,3,3,6,6,6,1,0.166666667,4.787491743,1,1,1
,0,0,1,0,0.146170979,1,1.235294118,0.103448276,0.103448276,1,0.59375,142.1822839,5.26E+11,9894736842,0,0.442307692,7.55E+12,7.45E+12,4,0,1105263156,0.12244898,1.67E+11,52631578,14,20,18,-0.516690743,1,1.529411765,52,41,52,0.788461538,0.115384615,145.8303414,1,1,1
,0,0,1,24.08708398,39.22083696,14.5,16.5,0.461640212,0.461640212,1,0.044619423,2035.115409,13184210527,17026315789,6,1,1.93E+12,2.62E+12,17,0,6263157894,0.043650794,13184210527,52631578,181,147,79,-21.16784508,14.5,16.95833333,407,12,407,0.029484029,0.041769042,595.4766608,1,1,1
,0,1,0,0,0,1,1,0,0,1,0.333333333,147.3171794,2.87E+11,1684210526,0,0.3125,8.88E+12,6.23E+13,27,1,10684210526,0,1842105263,52631580,69,27,0,-46.07420858,1,4,96,7,96,0.072916667,0.520833333,133.555668,1,1,1
,0,1,0,0,30.37670189,1,6.4296875,0.249223602,0.249223602,1,0.20177665,5517.305736,17815789474,3631578946,0,0.094105481,1.08E+13,1.33E+13,34,0,52631580,0.699896158,17263157894,0,299,333,335,-1.282892745,1,7.5546875,967,116,967,0.119958635,0.148914168,2844.315452,1,1.2578125,25
,0,1,0,0,0,1,1,0.5,0.5,0,0,0.693147181,6.89E+11,8263157894,0,1,1.51E+11,1.35E+13,2,1,368421054,0.333333333,3.49E+11,8263157894,0,0,3,-1.791759469,1.5,1.5,3,2,3,0.666666667,0,0.693147181,1,1,1
,0,0,1,0,0,1,1,0,0,0,0,0,-1,-1,0,0,1.03E+13,6.70E+13,1,1,0,1,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,7.20E+13,5.35E+12,1,1,6578947368,0,,,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
,0,0,1,0,0,1,1,0,0,1,1,0,-1,578947368,0,0,1.07E+13,6.56E+13,2,1,473684210,0,578947368,578947368,2,0,0,-0.693147181,1,1,2,2,2,1,0.5,0,1,1,1
,1,0,0,0.34657359,8.370540929,2,3.785714286,0.157303371,0.157303371,1,0.8,230.5432107,33631578949,2578947368,0,1,1.63E+12,3.43E+12,7,1,894736840,0.069444444,30026315790,105263158,8,16,51,-19.67523992,2.5,5.357142857,75,1,75,0.013333333,1,0,1,1,1
,0,0,0,0,0.082830222,1,1.2,0.195652174,0.195652174,1,0.454545455,95.71969454,3.13E+11,30789473684,0,1,5.06E+12,6.50E+12,2,0,2210526316,0.081081081,2.15E+11,6263157894,10,9,18,-1.775092417,1,1.233333333,37,5,37,0.135135135,0.216216216,32.40980378,1,1,1
,1,0,0,0,0,1,1,0,0,1,1,1.791759469,4.19E+12,-1,0,0,9.47E+12,6.53E+13,1,1,210526316,0.25,4.19E+12,1.43E+12,2,0,2,-0.693147181,1,1,4,4,4,1,0.25,1.791759469,1,1,1
,0,0,1,0,107.0328724,1,14.43352601,0.285659947,0.285659947,1,0.170091823,24807.99421,2394736842,842105264,1,1,6.42E+12,6.79E+12,99,0,52631580,0.642837653,2315789474,0,1241,1293,1222,-1.074483346,2,21.71098266,3756,1560,3756,0.415335463,0.176783813,22045.12357,1,1.462427746,35
,1,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1.18E+13,1.81E+12,1,1,2.27E+11,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,1,0,0,0,0.179175947,1,1.2,0.3,0.3,1,0.222222222,19.37411002,7.45E+11,21736842106,0,1,4.59E+12,5.60E+12,2,1,16368421054,0,7.36E+11,4263157894,2,6,6,-1.098612289,1,1.4,14,12,14,0.857142857,0.142857143,22.55216385,1,1,1
,1,0,0,0,0.369226054,1,1.333333333,0.113402062,0.113402062,1,0.368421053,265.5112562,2.93E+11,1105263156,0,0.23255814,1.12E+13,1.15E+13,18,0,1736842106,0.126760563,1.55E+11,315789474,26,22,38,-2.297260656,1,1.791666667,86,31,86,0.360465116,0.488372093,168.9305621,1,1,1
,0,0,1,0,0,1,1,0.444444444,0.444444444,1,0.2,3.17805383,1.24E+12,-1,0,1,1.22E+13,7.19E+11,1,1,578947368,0.2,1.24E+12,95684210524,4,0,1,-1.791759469,1,1,5,5,5,1,0,3.17805383,1,1,1
,0,0,1,0,0.952578392,1,1.851851852,0.229166667,0.229166667,1,0.321428571,395.8469726,57578947370,4578947368,0,1,6.20E+12,4.90E+12,11,0,842105263,0.272727273,50578947369,263157896,42,35,34,-0.497047181,1,2.055555556,111,25,111,0.225225225,0.657657658,154.2940642,1,1,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,7.31E+13,4.19E+12,1,1,0,1,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,1,0,0,9.34303068,1,3.039215686,0.143442623,0.143442623,1,0.558951965,1991.18641,20789473684,3263157894,0,1,6.23E+12,5.65E+12,21,0,157894737,0.4775,19631578948,0,143,130,145,-0.477226239,1,4.098039216,418,149,418,0.35645933,0.291866029,1346.999414,1,1.049019608,6
,1,0,0,0,1.595023809,1,2,0.049180328,0.049180328,1,0.088235294,140.0004032,1.45E+11,5394736842,0,1,5.05E+12,3.90E+12,6,0,32736842108,0,1.18E+11,947368420,21,26,11,-3.12876367,1,2.230769231,58,14,58,0.24137931,0.431034483,104.4272649,1,1,1
,1,0,0,0,0,1,1,0.333333333,0.333333333,1,0.3,12.80182748,1.96E+12,-1,0,0.2,6.14E+12,6.69E+13,2,0,1131578948,0.1,1.96E+12,2.67E+11,2,5,3,-0.510825624,1,1,10,10,10,1,0,12.80182748,1,1,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,6.47E+12,1.51E+11,1,1,1.51E+11,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
,0,0,1,0,0,1,1,0,0,1,0.5,1.386294361,1.78E+12,81000000000,0,1,3.87E+12,9.50E+12,1,1,6736842108,0,95710526315,68052631578,0,0,5,-3.401197382,1,1,5,1,5,0.2,1,0,1,1,1
,0,0,0,0,0,1,1.125,0.321428571,0.321428571,1,0.111111111,36.39544521,1.16E+12,842105264,0,0.210526316,9.65E+12,8.94E+12,3,0,1315789474,0.055555556,1.11E+12,842105264,5,7,7,-0.15415068,1,1.1875,19,12,19,0.631578947,0.263157895,33.21739138,1,1,1
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.09E+13,2.70E+12,1,1,4052631578,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
,0,1,0,0,1.878442241,1,2.268115942,0.109339408,0.109339408,1,0.494897959,1746.005861,26789473684,2184210525,3,1,5.12E+12,4.83E+12,19,0,12763157894,0.036363636,14368421052,0,126,131,134,-0.122623969,1.5,2.833333333,391,178,391,0.455242967,0.286445013,1420.309947,1,1,1
,0,0,1,0,0,1,1,0,0,1,0.666666667,0.693147181,3.95E+12,-1,0,0,6.64E+13,1.04E+13,1,1,1263157896,0,3.95E+12,4.81E+11,1,0,2,-0.693147181,1,1,3,2,3,0.666666667,0.333333333,0.693147181,1,1,1
,0,0,1,0,0,1,1,0,0,0,0,0,4.68E+12,-1,0,0,6.94E+13,2.55E+12,1,1,815789473,0,4.68E+12,4.68E+12,1,1,0,0,1,1,2,1,2,0.5,1,0,1,1,1
,0,0,0,0,0,1,1,0,0,0,0,0,-1,368421052,0,1,1.01E+13,2.88E+12,47,1,85526315788,0,368421052,0,80,9,0,-65.9014401,8,9.888888889,89,3,89,0.033707865,0.853932584,44.877429,1,1,1
,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
,0,0,1,10.6046029,10.35871064,8.5,6.857142857,0.251612903,0.251612903,1,0.531914894,372.3139844,93263157896,4947368422,0,0,7.21E+12,7.01E+13,17,0,1105263157,0.131578947,12263157896,105263158,47,52,17,-10.43691325,9,8.285714286,116,53,116,0.456896552,0,361.1718998,1,1.142857143,2
,0,1,0,1.791759469,82.16797433,3,20.75657895,0.247206166,0.247206166,1,0.129011275,125848.9185,1000000000,789473684,22,0.263565395,1.01E+13,9.16E+12,955,0,1684210528,0.124974404,1000000000,0,5343,5086,5199,-3.181932291,4,25.70394737,15628,2783,15628,0.178077809,0.305605324,75789.04151,1,1.263157895,21
