outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,ya0vpnuq1shnign,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods
,0,0,0,0,0,1,1,0,0,1,0.75,1.791759469,1.41E+12,-1,0,0.5,9.35E+12,3.52E+13,1,1,5105263158,0,1.41E+12,1.33E+12,2,1,1,0,1,0.5,0.5,0.5,0.25,0.25,1,1,4,2,4,0.5,0.5,0,1.791759469,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,50.69703461,1,11.4,0.223404255,0.223404255,1,0.371681416,565.530298,1.35E+11,2578947368,0,0,6.40E+13,1.30E+13,10,0,52631578,0.883561644,1.18E+11,157894738,49,53,44,-0.408731771,0.924528302,1,0.830188679,0.335616438,0.363013699,0.301369863,1,14.6,146,43,146,0.294520548,0.363013699,0,324.0825409,1,2.7,18,0,0,0,0,0,0,0,0,0,1
,0,1,0,0,119.1295652,1,9.207792208,0.115742336,0.115742336,1,0.479750779,10249.31144,7026315790,315789476,0,0.056486171,6.97E+13,6.95E+12,78,0,52631578,0.83714511,3210526316,0,1035,1090,442,-168.6853934,0.949541284,1,0.405504587,0.40319439,0.424620179,0.17218543,1,33.33766234,2567,1141,2567,0.444487729,0.343981301,0,11858.57184,1,1.519480519,38,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,0,6.46E+13,1.27E+13,1,1,52631578,1,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,72.87111513,1,12.55,0.252136752,0.252136752,1,0.241803279,1597.438011,38263157896,9315789474,0,0.025714286,1.10E+13,6.43E+13,15,0,52631578,0.871428571,36605263159,105263158,110,116,124,-0.417265778,0.887096774,0.935483871,1,0.314285714,0.331428571,0.354285714,1,17.5,350,132,350,0.377142857,0.408571429,0,1076.262883,1,1.4,9,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,5.254690712,1,2.69047619,0.023038157,0.023038157,1,0.55,1705.91352,15815789475,2105263159,1,0.029476787,6.97E+13,6.82E+12,64,0,52631578,0.796433878,2973684211,0,457,416,484,-2.603750038,0.944214876,0.859504132,1,0.336772292,0.306558585,0.356669123,1,16.1547619,1357,91,1357,0.06705969,0.063375092,0,1309.257035,1,1.44047619,8,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,51.01957661,1,15,0.176470588,0.176470588,1,0.377777778,161.0550471,1.71E+11,315789476,0,1,5.55E+12,7.96E+12,3,0,52631578,0.875,1.67E+11,315789476,20,12,24,-2.032346772,0.833333333,0.5,1,0.357142857,0.214285714,0.428571429,1,18.66666667,56,9,56,0.160714286,0.517857143,0,73.45472166,1,3,7,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,18.35252585,1,5.060240964,0.256134969,0.256134969,1,0.359580052,2472.303552,20921052631,3000000000,0,1,5.91E+12,7.15E+12,16,0,105263158,0.572025052,18368421053,105263156,151,145,189,-3.428121359,0.798941799,0.767195767,1,0.311340206,0.298969072,0.389690722,1,5.843373494,485,71,485,0.146391753,0.259793814,0,1314.319104,1,1.542168675,27,0,0,0,0,0,0,0,0,1,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,71473684212,-1,0,1,4.36E+12,9.28E+12,1,1,1421052632,0,71473684212,71473684212,0,0,2,-0.693147181,0,0,1,0,0,1,1,1,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0.895879735,0.895879735,2.5,2.5,0,0,0,0,4.094344562,71473684208,13552631578,0,1,1.29E+13,6.62E+11,4,1,15947368420,0,23052631578,4052631578,6,0,0,-4.49980967,1,0,0,1,0,0,3,3,6,3,6,0.5,0.333333333,0,4.787491743,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,0,1,0,0.049510513,1,1.428571429,0.12,0.12,1,0.611111111,44.68699172,2.32E+11,2315789474,1,1,7.35E+12,1.25E+12,3,1,605263157,0.2,1.98E+11,421052632,14,3,5,-4.11554677,1,0.214285714,0.357142857,0.636363636,0.136363636,0.227272727,1,1.571428571,22,6,22,0.272727273,0.636363636,0,21.03621558,1,1.071428571,2,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.30E+13,5.28E+11,1,1,105263158,1,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1.32E+13,4.64E+11,1,1,2105263158,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
,0,0,1,0,19.98222253,1,4.857142857,0.198130841,0.198130841,1,0.343575419,2141.303263,53684210528,4921052631,0,0.041958042,5.87E+13,1.28E+13,17,0,52631580,0.72027972,48315789472,52631578,142,147,140,-0.090310042,0.965986395,1,0.952380952,0.331002331,0.342657343,0.326340326,1,5.571428571,429,170,429,0.396270396,0.456876457,0,1254.708497,1,1.324675325,22,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,315789474,0,0,1.98E+12,6.83E+13,2,1,1631578948,0,315789474,315789474,0,2,0,-0.693147181,0,1,0,0,1,0,2,2,2,1,2,0.5,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0.34657359,15.9849381,2,6.1,0.087628866,0.087628866,1,0.6,580.5682113,54421052630,24578947368,1,0.95480226,2.88E+12,3.45E+12,8,0,4052631579,0.044303797,53842105262,105263156,41,64,72,-4.579314242,0.569444444,0.888888889,1,0.231638418,0.361581921,0.406779661,2.5,8.85,177,108,177,0.610169492,0,0,528.1672504,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,10.88810379,2,4.096153846,0.148793566,0.148793566,1,0.442666667,3273.778106,21236842106,9842105264,1,0.366929134,8.89E+12,9.26E+12,40,0,526315790,0.212460064,20789473684,52631578,236,163,236,-8.753475997,1,0.690677966,1,0.371653543,0.256692913,0.371653543,2,6.105769231,635,254,635,0.4,0.155905512,0,2739.102301,1,1.278846154,10,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,7.937967578,2,4.56744186,0.306905371,0.306905371,1,0.204834606,6260.443387,5842105264,1842105264,1,1,5.30E+12,5.03E+12,60,0,526315790,0.282771536,5000000000,0,364,320,400,-4.461230165,0.91,0.8,1,0.335793358,0.295202952,0.36900369,2,5.041860465,1084,15,1084,0.013837638,0.279520295,0,967.409977,1,1.060465116,8,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,0,1,1,0.333333333,0.333333333,1,0.5,0,2.87E+12,-1,0,0.5,3.03E+12,3.94E+13,1,1,15026315789,0,2.87E+12,2.87E+12,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,1,2,0.5,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.090909091,0.066666667,0.066666667,1,0.909090909,21.85901667,9.12E+11,11105263160,0,1,4.83E+12,6.52E+12,2,1,44210526316,0,3.29E+11,6684210528,2,6,6,-1.098612289,0.333333333,1,1,0.142857143,0.428571429,0.428571429,1,1.272727273,14,6,14,0.428571429,0.071428571,0,17.98781566,1,1,1,0,1,0,0,0,0,0,0,0,0
,0,0,1,0,0.09452007,1,1.318181818,0.210526316,0.210526316,1,0.379310345,71.25703897,3.74E+11,-1,0,1,4.92E+12,4.83E+12,3,0,1078947370,0.1,3.74E+11,736842108,10,9,11,-0.09531018,0.909090909,0.818181818,1,0.333333333,0.3,0.366666667,1,1.363636364,30,19,30,0.633333333,0.4,0,53.75473112,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,6.245051888,1,3.945945946,0.180722892,0.180722892,1,0.283185841,726.4864275,79500000001,29710526316,0,0.06372549,5.58E+13,8.47E+12,8,0,578947368,0.270935961,68578947369,157894736,85,73,46,-6.118699932,1,0.858823529,0.541176471,0.416666667,0.357843137,0.225490196,1,5.513513514,204,31,204,0.151960784,0.647058824,0,261.5169829,1,1.135135135,4,0,1,0,0,0,0,0,0,0,0
,0,1,0,0,0,1,1.333333333,0,0,1,0.5,1.791759469,2.61E+12,-1,0,0,6.12E+13,9.95E+12,1,1,500000000,0.5,2.61E+12,2.70E+11,0,3,1,-1.098612289,0,1,0.333333333,0,0.75,0.25,1,1.333333333,4,3,4,0.75,0.5,0,1.791759469,1,1.333333333,2,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1.5,1.5,0,0,1,0.333333333,6.579251212,3.00E+12,368421052,0,0.285714286,5.30E+13,1.64E+12,2,1,684210526,0,2.13E+12,368421052,2,2,3,0,0.666666667,0.666666667,1,0.285714286,0.285714286,0.428571429,2,1.75,7,4,7,0.571428571,0.428571429,0,5.886104031,1,1,1,0,0,0,1,0,0,0,0,0,0
,0,0,1,0,106.7962382,2,14.70852018,0.26618934,0.26618934,1,0.200733578,31630.68886,1842105262,1105263156,4,1,6.18E+12,6.84E+12,140,0,52631580,0.646747519,1842105262,0,1559,1511,1542,-0.385536276,1,0.969211033,0.989095574,0.338031223,0.327623591,0.334345186,2,20.68161435,4612,180,4612,0.039028621,0.316782307,0,7418.624707,1,1.35426009,61,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0.113501923,1,1.428571429,0.230769231,0.230769231,1,0.538461538,106.6317603,2.21E+11,1.56E+12,0,1,2.76E+12,8.08E+12,4,0,2763157894,0.125,2.36E+11,2052631578,7,12,21,-3.596965866,0.333333333,0.571428571,1,0.175,0.3,0.525,1,1.428571429,40,15,40,0.375,0.4,0,65.9306614,1,1.321428571,3,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.333333333,0.333333333,0,0,0,4.90E+12,-1,0,0,6.72E+13,8.07E+12,1,1,3210526316,0.5,4.90E+12,4.90E+12,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,2,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0.348792112,1,1.416666667,0.294117647,0.294117647,1,0.333333333,91.44302842,1.63E+11,28473684212,0,1,4.93E+12,5.49E+12,3,0,605263158,0.222222222,1.48E+11,684210526,13,11,12,-0.080042708,1,0.846153846,0.923076923,0.361111111,0.305555556,0.333333333,1,1.5,36,28,36,0.777777778,0.138888889,0,88.26497459,1,1,1,0,0,0,0,0,0,0,0,1,0
,0,1,0,0,8.77269897,1,4.544117647,0.250821468,0.250821468,1,0.299603175,3633.709299,12947368420,1578947368,1,1,6.08E+12,6.77E+12,30,0,1000000000,0.132730015,11842105262,0,216,239,229,-0.583569006,0.90376569,1,0.958158996,0.315789474,0.349415205,0.334795322,1,5.029411765,684,85,684,0.124269006,0.346491228,0,1929.529175,1,1.470588235,10,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,24.88253819,2,7.668852459,0.354676573,0.354676573,1,0.198380567,19251.80641,210526316,2710526317,7,0.387064003,6.57E+13,4.39E+12,361,0,1000000000,0.161583978,263157894,0,2077,607,269,-908.003796,1,0.292248435,0.129513722,0.703352523,0.205553674,0.091093803,2,9.681967213,2953,21,2953,0.007111412,0.988147646,0,264.9801845,1,1.013114754,2,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,3.262399273,1,3,0.177679883,0.177679883,1,0.383654938,6551.970242,11052631579,4368421051,6,0.28125,1.21E+13,7.71E+12,181,0,842105262,0.23853211,10815789474,0,392,331,397,-3.684314134,0.987405542,0.833753149,1,0.35,0.295535714,0.354464286,2,3.246376812,1120,741,1120,0.661607143,0.3,0,5076.769335,1,1.313043478,19,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.285714286,0.285714286,1,0.2,3.17805383,2.99E+12,-1,0,0.4,1.88E+12,1.22E+13,1,1,2000000000,0.2,2.99E+12,1.69E+11,0,1,4,-1.791759469,0,0.25,1,0,0.2,0.8,1,1,5,2,5,0.4,0.6,0,2.48490665,1,1,1,0,0,0,1,0,0,0,0,0,0
,0,0,1,0,0.223969934,1,1.5,0.172413793,0.172413793,1,0.375,51.60667557,6.90E+11,-1,0,0.166666667,6.41E+13,1.10E+13,3,0,473684211,0.291666667,6.90E+11,5000000000,6,10,8,-0.47445798,0.6,1,0.8,0.25,0.416666667,0.333333333,1,1.5,24,4,24,0.166666667,0.125,0,14.51808318,1,1.1875,2,0,0,0,0,0,1,0,0,0,0
,1,0,0,0,0,1,1,0,0,1,0.5,0,7.34E+12,-1,0,0.5,5.39E+12,3.83E+13,1,1,5763157894,0,7.34E+12,7.34E+12,0,1,1,0,0,1,1,0,0.5,0.5,1,1,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1.333333333,0,0,1,0.666666667,2.48490665,3.77E+12,2.14E+12,0,1,9.23E+12,4.42E+12,2,1,78947369,0.75,2.48E+12,368421054,3,0,2,-1.098612289,1,0,0.666666667,0.6,0,0.4,2,1.666666667,5,2,5,0.4,0,0,1.386294361,1,1.333333333,2,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,16.43110814,2,6.92039801,0.344113842,0.344113842,1,0.158326497,9409.456588,4657894737,1736842106,1,1,5.44E+12,6.32E+12,77,0,473684209,0.296791444,4421052632,0,495,520,506,-0.309088005,0.951923077,1,0.973076923,0.325443787,0.341880342,0.332675871,2,7.567164179,1521,631,1521,0.414858646,0.313609467,0,6673.30999,1,1.094527363,11,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,20.5279756,2,6.910404624,0.196397443,0.196397443,1,0.245176471,18565.82173,2842105264,1000000000,5,0.118944324,6.90E+13,4.89E+12,131,0,473684212,0.348575712,2736842106,0,1072,870,824,-18.47727886,1,0.811567164,0.768656716,0.387563268,0.314533623,0.297903109,2,7.994219653,2766,47,2766,0.016992046,0.350686913,0,3531.012927,1,1.294797688,27,0,0,0,0,0,0,0,0,1,0
,0,0,1,0,43.78774457,2,8.325203252,0.118186204,0.118186204,1,0.382765531,9675.69451,8526315788,4105263158,2,0.234135667,9.35E+12,9.77E+12,84,0,5052631580,0.030670927,8000000000,0,625,615,588,-0.602810168,1,0.984,0.9408,0.34190372,0.33643326,0.32166302,2,14.86178862,1828,987,1828,0.539934354,0.117067834,0,10436.69285,1,1.073170732,7,0,0,0,0,0,1,0,0,0,0
,0,0,1,0,11.41515665,2,6.205333333,0.234567901,0.234567901,1,0.179082388,16921.52216,5947368420,2394736841,3,0.242328875,1.09E+13,9.10E+12,184,0,1263157896,0.145607702,5763157896,0,885,791,866,-2.942578206,1,0.893785311,0.978531073,0.348151062,0.311172305,0.340676633,2,6.778666667,2542,1039,2542,0.408733281,0.300550747,0,12061.99963,1,1.202666667,13,0,0,0,1,0,0,0,0,0,0
,0,1,0,6.579251212,9.80776568,6,4.882352941,0.02238806,0.02238806,1,0.1875,285.4254541,3.28E+11,631578948,0,1,5.57E+12,7.82E+12,28,1,7447368421,0.043103448,684210528,368421052,35,47,49,-1.337018373,0.714285714,0.959183673,1,0.267175573,0.358778626,0.374045802,7,7.705882353,131,9,131,0.06870229,0.007633588,0,38.72062577,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,0,0,0,4.787577698,1,2.416666667,0.147826087,0.147826087,1,0.605263158,344.6966227,1.42E+11,11552631578,0,0.12244898,1.00E+13,1.26E+13,6,0,105263156,0.571428571,1.26E+11,1052631580,28,39,31,-0.94683346,0.717948718,1,0.794871795,0.285714286,0.397959184,0.316326531,1,2.722222222,98,37,98,0.37755102,0.367346939,0,225.3543229,1,1.166666667,7,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,3.861212294,1,3.042682927,0.115442279,0.115442279,1,0.532786885,2985.198754,15052631580,1657894737,4,1,6.13E+12,5.67E+12,17,0,2710526316,0.095588235,14052631578,52631578,181,217,192,-1.707748559,0.834101382,1,0.884792627,0.306779661,0.36779661,0.325423729,1,3.597560976,590,295,590,0.5,0.289830508,0,2279.4747,1,1.859756098,17,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,29894736842,1.36E+13,1,1,1368421052,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,0.252851066,1,1.5,0.111111111,0.111111111,1,0.76,100.4579742,2.69E+11,78947368,0,0.225,5.35E+12,6.52E+13,3,0,5736842104,0,2.35E+11,0,10,7,23,-4.940700613,0.434782609,0.304347826,1,0.25,0.175,0.575,1,1.666666667,40,1,40,0.025,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,894736842,0,1,1.87E+12,4.34E+12,2,1,894736842,0,894736842,894736842,0,0,2,-0.693147181,0,0,1,0,0,1,2,2,2,2,2,1,0.5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,8.88E+12,4.76E+12,1,1,210526316,0,,,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0.2,0.2,1,0.333333333,8.525161361,2.35E+12,20394736844,1,0.375,9.53E+12,3.61E+13,2,1,736842106,0.142857143,1.99E+12,12894736844,5,2,1,-1.203972804,1,0.4,0.2,0.625,0.25,0.125,1,1,8,5,8,0.625,0.5,0,6.733401892,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0.649637561,1,2,0.340425532,0.340425532,1,0.209677419,192.7390473,1.31E+11,-1,2,1,4.74E+12,7.74E+12,4,0,9578947368,0.016949153,1.31E+11,3315789474,17,22,23,-0.487036112,0.739130435,0.956521739,1,0.274193548,0.35483871,0.370967742,1,2,62,6,62,0.096774194,0.451612903,0,56.92446969,1,1.032258065,2,0,0,0,0,0,0,1,0,0,0
,0,1,0,0,0,1,1,0.384615385,0.384615385,1,0.125,8.525161361,1.71E+12,-1,0,1,6.31E+12,7.32E+12,1,1,1078947368,0.125,1.71E+12,90052631578,1,4,3,-0.693147181,0.25,1,0.75,0.125,0.5,0.375,1,1,8,6,8,0.75,0.375,0,7.832014181,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,19052631578,0,0,1.33E+13,6.40E+13,2,1,87842105263,0,19052631578,19052631578,2,0,0,-0.693147181,1,0,0,1,0,0,1,1,2,1,2,0.5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.88E+12,37526315789,1,1,631578946,0,,,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
,0,1,0,0,6.954007169,1,1.5,0,0,1,0.714285714,293.5473373,68315789473,2526315790,0,0.037344398,7.68E+12,6.96E+13,48,1,2052631580,0.064516129,2578947370,52631580,67,74,100,-3.635401754,0.67,0.74,1,0.278008299,0.307053942,0.414937759,5,15.0625,241,13,241,0.053941909,0,0,474.8891167,1,1,1,0,0,0,0,0,0,1,0,0,0
,0,0,0,0,7.91179387,2,4.706521739,0.21147541,0.21147541,1,0.487046632,2438.616191,16078947368,3684210526,1,1,5.02E+12,6.13E+12,16,0,578947368,0.211864407,15184210527,52631578,168,147,166,-0.845109874,1,0.875,0.988095238,0.349272349,0.305613306,0.345114345,2,5.22826087,481,287,481,0.596673597,0.195426195,0,2015.723539,1,2.163043478,21,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,0,1,1.25,0.375,0.375,0,0,3.17805383,1.93E+12,55052631580,0,1,1.07E+13,2.98E+12,1,1,842105264,0.2,1.68E+12,55052631580,3,0,2,-1.098612289,1,0,0.666666667,0.6,0,0.4,1,1.25,5,3,5,0.6,0.6,0,2.48490665,1,1.25,2,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,0.089587973,1,1.25,0.1875,0.1875,1,0.363636364,58.00360522,3.99E+11,3026315790,0,1,7.00E+12,6.39E+12,3,0,13789473684,0.08,3.67E+11,736842106,7,10,9,-0.223143551,0.7,1,0.9,0.269230769,0.384615385,0.346153846,1,1.3,26,15,26,0.576923077,0.346153846,0,46.70585514,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,5.65614311,1.5,3.925925926,0.305483029,0.305483029,1,0.137931034,1019.704297,50631578947,11315789474,0,0.22556391,3.79E+13,9.34E+12,13,0,7052631579,0.02734375,43710526317,105263156,78,96,92,-1.016491085,0.8125,1,0.958333333,0.293233083,0.360902256,0.345864662,2,4.925925926,266,29,266,0.109022556,0.206766917,0,571.4207783,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,42.72840626,2,8.967741935,0.172318973,0.172318973,1,0.4375,4820.916119,5000000000,2052631580,1,1,6.18E+12,4.74E+12,62,0,184210526,0.416478555,4842105264,0,367,275,261,-10.68178743,1,0.749318801,0.711171662,0.406423034,0.304540421,0.289036545,2,14.56451613,903,498,903,0.551495017,0.434108527,0,3287.934835,1,2.032258065,23,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,46.21293256,1,9.916666667,0.201716738,0.201716738,1,0.464912281,656.8052276,20947368422,12710526316,0,0.080645161,1.00E+13,6.70E+13,12,0,52631578,0.794594595,19263157896,315789472,135,51,0,-92.39533586,1,0.377777778,0,0.725806452,0.274193548,0,1,15.5,186,102,186,0.548387097,0.284946237,0,584.0554055,1,2.083333333,14,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,1.423977,1,2.210084034,0.144886364,0.144886364,1,0.596385542,1337.642175,25605263158,4868421054,0,1,6.68E+12,4.75E+12,14,0,3947368421,0.089041096,23236842105,0,105,112,84,-2.154057634,0.9375,1,0.75,0.348837209,0.372093023,0.279069767,1,2.529411765,301,113,301,0.375415282,0.285714286,0,968.267311,1,1.033613445,3,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1,0,0,1,1,0,-1,-1,0,1,2.96E+12,1.06E+13,1,1,6736842106,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,2.145343028,1,1.571428571,0.095238095,0.095238095,1,0.777777778,32.11877909,2.69E+11,25210526316,0,1,5.49E+12,3.77E+12,4,1,9578947368,0.055555556,2.64E+11,3157894738,7,5,7,-0.15415068,1,0.714285714,1,0.368421053,0.263157895,0.368421053,1,2.714285714,19,1,19,0.052631579,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,2.73E+12,1.88E+12,1,1,9631578946,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,3.04E+12,5.23E+12,1,1,58421052630,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0.693147181,18.76589521,3,6.591133005,0.179405941,0.179405941,1,0.30362117,11617.8828,5105263159,2789473685,6,0.142374517,5.13E+13,1.01E+13,94,0,1263157894,0.153649821,5000000000,0,571,411,1090,-175.2350893,0.523853211,0.37706422,1,0.275579151,0.198359073,0.526061776,3,10.20689655,2072,1364,2072,0.658301158,0.265444015,0,10653.97279,1,1.113300493,5,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,3.30E+12,1.03E+13,1,1,210526316,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
,1,0,0,0,0.11552453,1,1.333333333,0.307692308,0.307692308,1,0.428571429,9.911455722,1.29E+12,5.72E+11,1,1,8.54E+12,5.09E+12,2,1,26552631579,0.125,1.02E+12,17684210528,4,2,3,-0.287682072,1,0.5,0.75,0.444444444,0.222222222,0.333333333,1,1.5,9,2,9,0.222222222,0.777777778,0,4.025351691,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.70E+12,1.14E+13,1,1,842105262,0,,,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,1,0,0,0.015068417,1,1.173913043,0.194444444,0.194444444,1,0.333333333,175.7027012,3.01E+11,2684210526,2,0.206896552,1.11E+13,9.13E+12,5,0,1105263157,0.148148148,2.18E+11,1789473684,27,12,19,-2.869252475,1,0.444444444,0.703703704,0.465517241,0.206896552,0.327586207,1,1.260869565,58,29,58,0.5,0.379310345,0,127.8376557,1,1.02173913,2,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0,1,1.166666667,0,0,1,1,6.579251212,6.89E+11,-1,0,1,4.65E+12,8.93E+12,1,1,4052631578,0,6.89E+11,1.16E+11,0,4,3,-1.791759469,0,1,0.75,0,0.571428571,0.428571429,1,1.166666667,7,5,7,0.714285714,0.428571429,0,5.886104031,1,1,1,0,0,0,0,0,0,0,0,0,1
,0,0,0,0,22.51178097,2,6.757352941,0.091222031,0.091222031,1,0.438868613,15970.52214,6473684209,2473684211,10,0.050757576,5.25E+13,1.07E+13,76,0,1052631578,0.129885511,6289473684,0,1005,854,781,-14.65487522,1,0.849751244,0.777114428,0.380681818,0.323484848,0.295833333,2,9.705882353,2640,1417,2640,0.536742424,0.443560606,0,10988.15126,1,2.419117647,18,0,0,0,0,0,0,0,0,0,1
,0,0,1,0,0.223969934,1,1.375,0,0,1,0.909090909,15.10441257,7.55E+11,-1,0,0.545454545,9.79E+12,1.95E+12,3,1,4894736842,0,7.55E+11,11947368420,7,1,3,-2.1690537,1,0.142857143,0.428571429,0.636363636,0.090909091,0.272727273,1,1.375,11,2,11,0.181818182,0.363636364,0,6.733401892,1,1,1,0,0,0,0,0,0,0,1,0,0
,0,0,1,0,0.155306666,1,1.4375,0.253968254,0.253968254,1,0.217391304,132.952575,2.73E+11,1736842106,0,0.361702128,9.11E+12,1.11E+13,6,0,1526315788,0.14893617,2.64E+11,1736842106,14,12,21,-1.315582981,0.666666667,0.571428571,1,0.29787234,0.255319149,0.446808511,1,1.46875,47,28,47,0.595744681,0.382978723,0,98.7543544,1,1,1,0,0,0,0,0,1,0,0,0,0
